Unnamed: 0,Date,Tweet,latitude,longitude,city,sentiment
127,2022-02-22,"As of today, three of the four most populous countries in Latin America have decriminalised abortion. Meanwhile, the U.S. Supreme Court is considering a case that could overrule Roe v. Wade. How on earth did we end up here? https://t.co/4Hj1nT2K36",40.7128,-74.006,New York City,Negative
128,2022-02-21,"“…three of the four most populous countries in Latin America have now opened the door to more widespread access to abortion…as the United States has been moving in the opposite direction, with abortion restrictions multiplying across the country…” https://t.co/7Xzw3BOKmz",40.7128,-74.006,New York City,Negative
129,2022-02-21,"@paulwaldman1 They may not know what it was but they know exactly what taking it down can do! Kill 3 birds with 1 stone. It could be the end of birth control, abortion &amp; marriage equality—the religious right trifecta!",40.7128,-74.006,New York City,Negative
130,2022-02-20,"@nypost Time to play ball, as in: let’s talk about how many sperm, from the micro-balls of *anti-abortion* Republican leaders, created pregnancies that those Republican men personally HELPED TO END VIA SECRET ABORTIONS.

I’m up for that game. Anyone else? Lol 😁👍",40.7128,-74.006,New York City,Neutral
131,2022-02-20,"@nypost My fellow *real* Americans, time to share info re: every #ABORTION sought out by any anti-abortion white Republican man in Congress, for their side women, their daughters, nieces, their friends’ side women, etc.

I grew up in the Southern Baptist Church, and knew of FOUR.",40.7128,-74.006,New York City,Neutral
132,2022-02-20,"@RMillennielle @michaeljknowles Well, I don’t favor exceptions even in those hard abortion cases, you weaned me off of that 😉",40.7128,-74.006,New York City,Negative
133,2022-02-20,"Abortion isn’t the only issue where this matters, of course. Environmentalism (a sane, conservative version), or stuff like gender ideology, are all affected by our inability to amaze at what nature gives us and to seek more.",40.7128,-74.006,New York City,Neutral
134,2022-02-20,For example: we get into thorny philosophical debates about abortion all the time in this country. How different would we be if we had childlike wonder at the miracle of going from zygote to newborn? It really is fascinating. (Video h/t @McCormickProf) https://t.co/f3gqymS1sC,40.7128,-74.006,New York City,Positive
135,2022-02-19,This match is an abortion. If i was Cody id take the paycut and just work AEW Dark. #WWEChamber,40.7128,-74.006,New York City,Negative
136,2022-02-19,"Remember, their goal is not to outlaw abortion. Their goal is to outlaw contraception. Really their goal is to outlaw divorce and make wives property of husbands, but that's a few goals down the line.",40.7128,-74.006,New York City,Neutral
137,2022-02-19,Damn Skippy I support this. If ppl are able to sue &amp; turn ppl in for having abortions (which is a women's decision). Then sue those that create horrors with gun violence.,40.7128,-74.006,New York City,Negative
138,2022-02-19,@Thiohna Because it's less of a death sentence than abortion. The science says so.,40.7128,-74.006,New York City,Neutral
139,2022-02-19,"@erintothemax @GynAndTonic @riseup4abortion It is, but not namely. This assault on abortion is part of a fascist movement, a remaking of society to a theocratic, male supremacist, white supremacist world.

Their goals are too put women back in their place to submit to their husbands, &amp; be incubators

Female enslavement.",40.7128,-74.006,New York City,Negative
140,2022-02-18,"1/ Policies I support:

- English the official language
- 10 year immigration moratorium 
- Ending dual citizenship 
- Revising birthright citizenship to only those who were born to citizens or legal residents 
- Abortion ban
- Declaring US a Christian nation",40.7128,-74.006,New York City,Neutral
141,2022-02-18,"@nathaliejacoby1 It matters. In nj, no.oil rigs off shore, 4th lowest gun violence crime due to strong gun laws, everyone can vote by mail, full citizenship for women-abortion rights, gay rights",40.7128,-74.006,New York City,Neutral
142,2022-02-18,@DCLongIslander @varadmehta I’m more worried about conservative Kansas voters not showing up on the abortion amendment this summer.,40.7128,-74.006,New York City,Negative
143,2022-02-18,@danstevejon1 @Shane_maps @lxeagle17 My extended family will take the checks and still vote a straight R ticket because abortion. They know they owe Dems and they don't care. Onward Christian soldiers.,40.7128,-74.006,New York City,Negative
144,2022-02-17,@pigeon_abortion &lt;3,40.7128,-74.006,New York City,Positive
145,2022-02-17,"@Acidic_Blonde …….there would be less people in the world (few births for obvious reasons), and abortions would be widely available throughout the USA.",40.7128,-74.006,New York City,Neutral
146,2022-02-17,@pigeon_abortion i’ve been saying this,40.7128,-74.006,New York City,Neutral
147,2022-02-17,Join in prayers for miracles of love and life and hope and healing and conversion. For an end to abortion. For women and children and families to be embraced with love and resources for life and flourishing. https://t.co/aE7kYObHZe,40.7128,-74.006,New York City,Positive
148,2022-02-17,"@sissyroxx So that's the reason to ban abortion 
More targets to shoot at",40.7128,-74.006,New York City,Negative
149,2022-02-17,"It’s almost midnight &amp; the Florida House is still debating a 15-week abortion ban that does not exempt rape, incest or human trafficking. The amount of bible versus I’ve had to listen to from old white men just makes me want to get a hysterectomy. #AbortionIsHealthcare",40.7128,-74.006,New York City,Negative
150,2022-02-17,Florida Republicans just banned abortion at or after 15 weeks?,40.7128,-74.006,New York City,Neutral
151,2022-02-16,Please join in prayer for miracles of love and life and hope and healing and conversion. For an end to abortion. For women and children and families to be embraced with resources for love and life and flourishing. https://t.co/WbAIKjVmVF,40.7128,-74.006,New York City,Positive
152,2022-02-16,"@lelainei @catqueen93 @angrybklynmom Do you live in Texas?  If so, I can understand your frustration.

However, each person only has so much bandwidth and it has been consumed by existential threats in our home states.  Moreover, abortion rights are treated as settled law in our states, so it isn’t in our radar.",40.7128,-74.006,New York City,Negative
153,2022-02-15,Please join in prayer for miracles of love and life and hope and healing and conversion. For an end to abortion. For women and babies and children and families to be embraced with love and resources for flourishing. https://t.co/RexFZJHmzh,40.7128,-74.006,New York City,Positive
154,2022-02-15,The same 5th circuit that upheld the abortion ban! Of course! 🙄,40.7128,-74.006,New York City,Negative
155,2022-02-15,"In Harry Potter world, do they have regular abortions or do they cast a spell on the uterus?",40.7128,-74.006,New York City,Neutral
156,2022-02-14,"Roses are Red 
Liberals are Blue
Abortion Care is Healthcare
If you don’t agree, kindly 🖕🏼",40.7128,-74.006,New York City,Neutral
157,2022-02-14,"I had an abortion at 26bleeker street and was inserted while asleep with. Another R.F.I.D microchip and the implant is trying to break my right hand from the inside out,",40.7128,-74.006,New York City,Negative
158,2022-02-13,This is basically Dr. Wen’s outlook on abortion: pro-choice but anti doing anything to advocate for that. Would explain why Planned Parenthood canned her from its presidency after a year.,40.7128,-74.006,New York City,Negative
159,2022-02-11,"@gesisson So? The majority of this country supports abortion. The best hand we got is mass non-violent protest 2 change the entire political situation.

Where the people in the streets set the terms. We knock the women haters in #Scotus, the state legislatures &amp; the streets on their heels!",40.7128,-74.006,New York City,Neutral
160,2022-02-10,Please pray for miracles of love and life and hope and healing. For an end to abortion. For women to be embraced with love and resources for life and hope and flourishing. https://t.co/SlR6a4sY1n,40.7128,-74.006,New York City,Positive
161,2022-02-09,"@rod49_j @riseup4abortion @NARAL Abortion isn't like any other medical procedure. Only people born female get them. In the Fascists reality, it's an abomination. It matters that women have this legal right.

In @Therevcoms future Socialist Society, the right to Abortion &amp; Contraception would be written into law",40.7128,-74.006,New York City,Negative
162,2022-02-09,Please join in prayer for miracles of love and life and hope and healing and conversion. For an end to abortion. For women and babies and families to be embraced with love and resources for flourishing. https://t.co/zYnSw9oVeN,40.7128,-74.006,New York City,Positive
163,2022-02-08,@helmsinki @MichellefromTX @RockeyLaw @POTUS @dferriero @ReproRights @VP @SunsaraTaylor Why are there financial and logistical barriers? These access funds CANNOT help every women.Did you read the article linked? The strategy needs to be people rising up around the country to DEFEAT this assault on a Women's right to abortion. Forced Motherhood IS Female Enslavement,40.7128,-74.006,New York City,Negative
164,2022-02-08,"@njhochman @baseballcrank @NRO Are they losing the culture wars, though? They’ve won all of the big ones (same-sex marriage, Bostock; abortion will at best be banned in deep-red States) and the current battles are about peripheral issues.",40.7128,-74.006,New York City,Neutral
165,2022-02-07,"It takes some chutzpah of Samantha Bee to pretend to hold a religious dialogue with a Reform rabbi, a Muslim of unknown devotion, and a self-claimed Catholic who denies the author of the Church on abortion.",40.7128,-74.006,New York City,Negative
166,2022-02-07,".@AbortionFunds now is the time to rouse thousands &amp; soon millions in the streets to STOP the enslavement of half of humanity.

Read
As a Service, Abortion Funds Have Some Value

As a “Strategy,” They Are Deadly!
By @SunsaraTaylor

#AbortionIsEssential #abortionwithinreach",40.7128,-74.006,New York City,Negative
167,2022-02-07,"It's just going to make books 📚 more valuable burning them does make them more important it puts a swastika on their heads‼️ Repiglikkkons are going to lose big-time there agenda let's say platform sucks.
🛑 Abortion
🛑 Voting
🛑 Feeding children
🛑 Educating poor
🛑 EPA,DOJ,FBI",40.7128,-74.006,New York City,Negative
168,2022-02-06,"Just like men should shut the fuck up about abortions, white liberals should shut the fuck up about race.",40.7128,-74.006,New York City,Negative
169,2022-02-06,Why do evangelicals like Russia? Russia has a higher abortion rate and few go to church. So maybe it’s Russia’s extreme anti-LGBTQ views or their embrace of authoritarianism? Maybe it’s bc they are an overwhelmingly white country with little diversity? https://t.co/JdkEcHwFac,40.7128,-74.006,New York City,Negative
170,2022-02-06,"...if you are among the 1 in 4 women whose hopes and dreams — or even survival — has hinged on access to abortion… 

NOW  is the time to hold nothing back. NOW  is the time to stand up, together, as if our lives depend upon it—for, in fact, they do.

Join https://t.co/Y0oCPlHcsr",40.7128,-74.006,New York City,Neutral
171,2022-02-06,"March 8, International Women's Day
#RiseUp4AbortionRights nationwide to declare:

We Refuse to Let the U.S. Supreme Court Deny Women's Humanity &amp; Decimate Their Rights

ABORTION ON DEMAND &amp; WITHOUT APOLOGY!

RSVP, Volunteer, or Host an event here
https://t.co/j1LbDT5zbp https://t.co/IMdJOKeMGm",40.7128,-74.006,New York City,Neutral
172,2022-02-06,"March 8, International Women's Day
#RiseUp4AbortionRights nationwide to declare:

We Refuse to Let the U.S. Supreme Court Deny Women's Humanity &amp; Decimate Their Rights

ABORTION ON DEMAND &amp; WITHOUT APOLOGY!

RSVP, Volunteer, or Host an event on our website
https://t.co/395IpfLdyx https://t.co/MVJSbcexxr",40.7128,-74.006,New York City,Neutral
173,2022-02-06,"If the people of this country do not stand up and radically change things, it is very likely that the Supreme Court will gut or overturn women’s fundamental right to abortion

On March 8 #RiseUp4AbortionRights nationwide

Volunteer or host an event here
https://t.co/395IpfLdyx https://t.co/n5IgpqRCVN",40.7128,-74.006,New York City,Negative
174,2022-02-06,"Love meeting locals! B is holding down the fort on a weekly basis. 

I sidewalk counseled outside this facility around 6months in 2018 while I was court watching the murder trial of Robert Rho who botched an abortion so horrifically he killed Jaime Morales https://t.co/xlCZaYOElH",40.7128,-74.006,New York City,Positive
